rl_loss/qf1_loss,rl_loss/qf2_loss,rl_loss/policy_loss,rl_loss/policy_entropy,rl_loss/alpha,z/env_steps,z/rollouts,z/rl_steps,metrics/total_steps_eval,metrics/return_eval_total,metrics/success_rate_eval,z/time_cost,z/fps
75.4076,73.848,-38.9513,1.1242,1.0549,,,,,,,,
74.5833,81.3797,-40.0021,1.1188,1.0535,,,,,,,,
78.9337,88.1941,-39.745,1.1093,1.0545,,,,,,,,
68.3041,74.1828,-39.0952,1.0996,1.0581,,,,,,,,
62.0303,64.0775,-40.5039,1.1127,1.0625,,,,,,,,
,,,,,518562,5112,80720,137.15,54.5832,0.0,11848,40.874
61.7452,66.4117,-39.5978,1.1254,1.0654,,,,,,,,
52.4005,55.4594,-41.2258,1.1579,1.0649,,,,,,,,
61.0581,53.9819,-39.6729,1.1705,1.0591,,,,,,,,
65.7611,58.6545,-39.23,1.1426,1.0514,,,,,,,,
,,,,,519048,5116,80784,87.95,39.3304,0.0,11857,52.4554
48.2437,44.6006,-39.6567,1.1321,1.0476,,,,,,,,
49.9092,51.0118,-40.0505,1.1242,1.0473,,,,,,,,
57.5769,49.3961,-40.3859,1.1796,1.0452,,,,,,,,
78.8481,73.0958,-40.1261,1.1365,1.0382,,,,,,,,
69.2099,65.7527,-39.308,1.1351,1.0347,,,,,,,,
,,,,,519534,5121,80864,126.3,61.2229,0.0,11869,38.8307
61.2461,58.3495,-39.687,1.1008,1.0342,,,,,,,,
51.3605,54.2945,-39.5664,1.1472,1.0367,,,,,,,,
64.8575,66.362,-39.8034,1.172,1.0326,,,,,,,,
80.5334,75.4063,-39.1451,1.1438,1.026,,,,,,,,
,,,,,520059,5125,80928,132.65,46.6713,0.0,11881,43.526
78.3758,78.4063,-39.5731,1.1715,1.0208,,,,,,,,
46.4992,45.794,-40.1568,1.14,1.0139,,,,,,,,
66.1471,77.9402,-39.5223,1.1362,1.0108,,,,,,,,
66.4443,58.8445,-39.102,1.1536,1.0082,,,,,,,,
54.501,62.5834,-40.1261,1.1619,1.0027,,,,,,,,
,,,,,520502,5130,81008,90.0,20.768,0.0,11891,46.5764
58.7222,65.0466,-39.6467,1.1288,0.9977,,,,,,,,
60.1649,56.2129,-39.7053,1.1078,0.9968,,,,,,,,
85.6904,94.3813,-38.6603,1.1607,0.9979,,,,,,,,
60.459,65.5669,-39.8839,1.1709,0.9923,,,,,,,,
48.2948,53.3968,-40.1645,1.1293,0.9859,,,,,,,,
51.7772,53.113,-40.3106,1.1187,0.9852,,,,,,,,
54.3657,50.9234,-39.399,1.1333,0.9853,,,,,,,,
,,,,,521045,5137,81120,82.8,69.0294,0.0,11901,52.8322
54.6766,48.3395,-39.6527,1.1045,0.9853,,,,,,,,
35.2521,33.0708,-40.1708,1.1142,0.9891,,,,,,,,
43.1918,47.4561,-39.4193,1.1377,0.9904,,,,,,,,
51.028,58.3941,-39.5411,1.1215,0.9894,,,,,,,,
65.895,65.3424,-38.9578,1.1034,0.9903,,,,,,,,
,,,,,521544,5142,81200,102.7,43.8128,0.0,11912,48.6789
72.8383,73.2088,-40.1598,1.1077,0.994,,,,,,,,
65.9771,69.0683,-39.6325,1.0856,0.9988,,,,,,,,
44.6948,47.076,-39.6881,1.0922,1.006,,,,,,,,
40.5858,34.929,-40.259,1.0854,1.0128,,,,,,,,
66.0367,61.4317,-38.6968,1.1088,1.0201,,,,,,,,
,,,,,522040,5147,81280,105.35,56.4243,0.0,11922,47.0085
51.1401,48.6814,-39.0487,1.1081,1.0246,,,,,,,,
51.7589,50.0986,-40.4106,1.126,1.0281,,,,,,,,
63.1719,69.6386,-38.7576,1.1576,1.0272,,,,,,,,
45.7946,51.8664,-39.8059,1.1153,1.0237,,,,,,,,
138.5335,132.7668,-40.0274,1.1188,1.0244,,,,,,,,
84.2773,81.221,-38.808,1.1208,1.0258,,,,,,,,
,,,,,522554,5153,81376,121.5,32.9237,0.0,11934,41.7154
57.6587,58.0075,-38.9473,1.1056,1.0279,,,,,,,,
68.0456,65.4976,-39.0911,1.1158,1.0325,,,,,,,,
74.1029,72.8554,-39.292,1.1371,1.034,,,,,,,,
47.1973,46.1861,-39.8286,1.1193,1.032,,,,,,,,
47.7235,51.1976,-40.3786,1.0917,1.0351,,,,,,,,
64.7579,64.225,-39.0734,1.1167,1.0401,,,,,,,,
,,,,,523073,5159,81472,135.1,36.237,0.0,11947,42.6149
101.8923,103.7966,-39.0767,1.1844,1.0405,,,,,,,,
71.5971,71.8143,-39.1906,1.1816,1.0305,,,,,,,,
87.0123,87.7534,-39.0401,1.1647,1.0202,,,,,,,,
49.9204,50.4382,-40.3219,1.1848,1.0106,,,,,,,,
,,,,,523551,5163,81536,95.25,56.5067,0.0,11957,46.8133
74.3252,74.6849,-39.7125,1.1231,1.0017,,,,,,,,
59.1206,61.9841,-39.6467,1.1109,1.0018,,,,,,,,
65.7486,71.4889,-38.9909,1.1014,1.0044,,,,,,,,
66.2159,64.4385,-39.7622,1.1324,1.0073,,,,,,,,
58.7347,53.9276,-39.7039,1.1367,1.0074,,,,,,,,
,,,,,524013,5168,81616,95.1,16.1907,0.0,11967,46.4285
59.3863,56.5198,-39.6374,1.1299,1.0058,,,,,,,,
60.7167,57.6813,-39.5874,1.1287,1.0055,,,,,,,,
54.4999,65.3053,-40.5219,1.1664,1.0034,,,,,,,,
70.2422,75.0068,-40.102,1.1957,0.9957,,,,,,,,
43.2452,47.339,-39.2693,1.1414,0.9859,,,,,,,,
66.9589,65.6358,-39.2595,1.1305,0.9816,,,,,,,,
,,,,,524582,5174,81712,94.6,66.8902,0.0,11977,56.1822
52.7104,51.2148,-40.0302,1.0929,0.9812,,,,,,,,
48.1897,44.2675,-39.7651,1.1067,0.9858,,,,,,,,
57.4538,54.129,-39.4244,1.1484,0.9883,,,,,,,,
74.8649,68.6756,-40.1643,1.1532,0.9846,,,,,,,,
,,,,,525056,5178,81776,108.55,64.1872,0.0,11988,42.8526
36.5542,36.1425,-40.3199,1.1218,0.9813,,,,,,,,
71.6295,78.9674,-38.4512,1.1037,0.982,,,,,,,,
90.507,68.3805,-39.8147,1.044,0.988,,,,,,,,
64.632,64.2496,-39.0558,1.0835,1.0006,,,,,,,,
49.3749,52.9127,-39.3855,1.1301,1.0083,,,,,,,,
58.6766,63.4692,-40.193,1.1126,1.0099,,,,,,,,
,,,,,525562,5184,81872,111.3,57.0538,0.0,11999,46.6273
53.2692,58.5379,-39.254,1.0981,1.0129,,,,,,,,
73.2067,67.6815,-38.9987,1.107,1.018,,,,,,,,
70.747,63.9478,-39.803,1.1804,1.0191,,,,,,,,
79.3245,83.9734,-40.1677,1.1658,1.0114,,,,,,,,
65.8328,62.5269,-39.4721,1.1287,1.0047,,,,,,,,
,,,,,526045,5189,81952,97.8,58.8815,0.0,12009,48.0761
52.3873,42.8994,-39.514,1.0953,1.0046,,,,,,,,
64.7678,62.2583,-39.1651,1.146,1.0077,,,,,,,,
80.6644,70.4128,-38.1985,1.1782,1.0037,,,,,,,,
70.3032,72.1038,-39.3158,1.1338,0.9961,,,,,,,,
50.9552,60.5068,-39.4807,1.0769,0.9966,,,,,,,,
79.3859,90.2497,-39.4318,1.1268,1.002,,,,,,,,
55.3814,67.4271,-39.518,1.0559,1.0054,,,,,,,,
,,,,,526602,5196,82064,87.35,-13.024,0.0,12019,53.733
58.4008,55.4474,-39.5551,1.0936,1.0159,,,,,,,,
53.5164,46.914,-39.896,1.1096,1.0226,,,,,,,,
40.9815,43.3561,-39.8152,1.101,1.0273,,,,,,,,
63.8285,66.7776,-39.3753,1.1099,1.032,,,,,,,,
92.9876,93.0493,-40.076,1.106,1.0356,,,,,,,,
,,,,,527086,5201,82144,148.15,52.1219,0.0,12033,35.8499
45.9528,42.9618,-39.5564,1.1442,1.0387,,,,,,,,
56.0393,61.6552,-40.2176,1.1287,1.0368,,,,,,,,
66.0842,72.6217,-40.0173,1.1246,1.0362,,,,,,,,
60.6259,57.1735,-39.2422,1.127,1.0368,,,,,,,,
75.4412,75.1647,-39.3427,1.1592,1.0349,,,,,,,,
,,,,,527561,5206,82224,97.05,47.5493,0.0,12042,48.6933
44.0267,49.0367,-39.2804,1.1226,1.0309,,,,,,,,
50.0797,46.3058,-39.4831,1.1362,1.03,,,,,,,,
37.8742,45.0244,-39.3122,1.1263,1.0282,,,,,,,,
54.6899,54.7277,-38.8212,1.1271,1.0281,,,,,,,,
66.6591,65.9041,-39.6437,1.1462,1.0276,,,,,,,,
46.9494,41.9354,-39.5231,1.1192,1.0243,,,,,,,,
,,,,,528069,5212,82320,83.3,42.8682,0.0,12052,51.8151
74.3821,77.6224,-37.8113,1.0946,1.0265,,,,,,,,
52.4644,55.4831,-39.3795,1.154,1.0301,,,,,,,,
41.7519,54.3673,-40.0224,1.1522,1.0261,,,,,,,,
51.3803,55.2373,-39.7615,1.1575,1.0209,,,,,,,,
,,,,,528515,5216,82384,90.3,46.1589,0.0,12062,46.3853
62.9512,56.6224,-39.1932,1.1376,1.0149,,,,,,,,
80.8041,79.3369,-39.539,1.1153,1.0127,,,,,,,,
56.5499,53.311,-39.6147,1.0659,1.0167,,,,,,,,
85.1463,81.6712,-38.9095,1.0954,1.0264,,,,,,,,
51.6345,49.9682,-39.6278,1.119,1.0328,,,,,,,,
66.2155,62.773,-39.5644,1.1254,1.0346,,,,,,,,
,,,,,529070,5222,82480,77.25,76.0686,0.0,12070,64.7745
49.7502,53.2372,-39.4233,1.127,1.0352,,,,,,,,
83.1747,92.2711,-39.7404,1.1104,1.0359,,,,,,,,
57.3995,50.3228,-40.1941,1.0336,1.0422,,,,,,,,
68.6608,73.7055,-39.7531,1.1104,1.0557,,,,,,,,
63.8134,61.2674,-39.6835,1.1327,1.061,,,,,,,,
45.7011,50.9172,-39.486,1.129,1.0607,,,,,,,,
,,,,,529554,5228,82576,100.45,45.1387,0.0,12081,45.453
51.5078,54.4783,-39.8021,1.1654,1.0585,,,,,,,,
47.4813,50.521,-39.9972,1.1216,1.0527,,,,,,,,
57.3344,52.8518,-40.1086,1.0902,1.0556,,,,,,,,
59.2263,65.1403,-39.8179,1.1391,1.059,,,,,,,,
72.6191,80.339,-39.1451,1.123,1.059,,,,,,,,
,,,,,530021,5233,82656,92.65,38.7199,0.0,12091,47.2471
80.5504,84.5403,-39.2503,1.1483,1.0582,,,,,,,,
80.1934,72.2527,-39.1752,1.1413,1.0547,,,,,,,,
64.5619,63.1378,-39.8221,1.092,1.0532,,,,,,,,
97.7359,101.8537,-38.9571,1.0761,1.0603,,,,,,,,
74.8949,63.8237,-39.5984,1.1205,1.068,,,,,,,,
93.8962,102.2916,-39.5929,1.1637,1.0688,,,,,,,,
,,,,,530505,5239,82752,96.4,67.4039,0.0,12100,50.9326
71.0412,88.5643,-38.8992,1.1641,1.0613,,,,,,,,
90.693,86.9246,-38.7466,1.1208,1.0561,,,,,,,,
85.6626,89.9645,-39.5498,1.1477,1.0556,,,,,,,,
67.9962,65.7927,-38.6328,1.1137,1.0524,,,,,,,,
78.2971,77.3169,-39.3923,1.1514,1.0523,,,,,,,,
71.8305,75.6582,-39.1167,1.1169,1.0495,,,,,,,,
,,,,,531022,5245,82848,93.75,58.9285,0.0,12111,50.2482
65.4783,69.9236,-39.2583,1.1461,1.0502,,,,,,,,
76.87,85.2801,-39.4775,1.1678,1.0459,,,,,,,,
40.4717,56.9372,-40.3753,1.1528,1.0386,,,,,,,,
67.815,75.6928,-40.1223,1.1059,1.0347,,,,,,,,
46.6965,40.4607,-40.5037,1.1096,1.0369,,,,,,,,
,,,,,531637,5250,82928,113.7,40.9024,0.0,12123,50.4645
70.2334,66.7957,-39.0876,1.1444,1.039,,,,,,,,
65.9891,61.7921,-39.1864,1.1833,1.035,,,,,,,,
57.752,54.8097,-39.3587,1.1403,1.026,,,,,,,,
87.1101,91.181,-38.2769,1.123,1.0225,,,,,,,,
69.5591,76.6715,-39.044,1.1382,1.0222,,,,,,,,
,,,,,532220,5255,83008,95.75,24.3797,0.0,12133,57.3913
100.8375,112.3606,-39.0426,1.1408,1.02,,,,,,,,
66.3301,61.2561,-38.8894,1.1269,1.0177,,,,,,,,
54.5453,58.9167,-39.7704,1.0677,1.0191,,,,,,,,
89.6707,83.9517,-38.8013,1.1116,1.0276,,,,,,,,
66.8807,58.9344,-39.9874,1.1614,1.0305,,,,,,,,
,,,,,532543,5260,83088,108.45,38.955,0.0,12143,32.7527
72.4147,73.3928,-38.685,1.1609,1.0249,,,,,,,,
49.1748,54.2568,-39.2104,1.1385,1.0195,,,,,,,,
52.3814,46.9061,-39.0492,1.1408,1.0161,,,,,,,,
49.8099,46.3178,-39.9207,1.106,1.0143,,,,,,,,
50.6689,49.0347,-40.1454,1.1041,1.0178,,,,,,,,
,,,,,533031,5265,83168,119.55,54.0805,0.0,12155,39.9907
65.8853,68.3048,-39.3352,1.1266,1.0211,,,,,,,,
60.5036,65.7821,-39.2801,1.1355,1.0205,,,,,,,,
73.096,72.8357,-39.9047,1.1569,1.0185,,,,,,,,
39.133,38.707,-39.0079,1.0776,1.016,,,,,,,,
58.39,57.3522,-39.4331,1.1428,1.0211,,,,,,,,
,,,,,533549,5270,83248,110.6,59.9593,0.0,12166,46.4634
61.1299,59.1973,-39.3525,1.1892,1.0177,,,,,,,,
47.9448,45.2263,-39.2283,1.1413,1.0089,,,,,,,,
59.2043,67.1771,-39.6072,1.137,1.0055,,,,,,,,
61.66,61.8708,-38.6942,1.1475,1.0025,,,,,,,,
63.7831,64.715,-38.7779,1.1574,0.998,,,,,,,,
,,,,,534065,5275,83328,140.1,43.4166,0.0,12179,41.1134
56.5933,60.683,-40.1725,1.1646,0.9918,,,,,,,,
51.2986,52.52,-38.4829,1.0986,0.9876,,,,,,,,
40.2482,39.9953,-38.7291,1.1331,0.9896,,,,,,,,
86.7798,83.3669,-39.1035,1.1318,0.9887,,,,,,,,
53.9,57.1537,-39.1176,1.111,0.9888,,,,,,,,
71.9971,70.7076,-39.1854,1.0915,0.9918,,,,,,,,
45.8542,42.8169,-38.6894,1.1088,0.9981,,,,,,,,
,,,,,534586,5282,83440,93.95,57.5078,0.0,12190,48.3302
35.691,32.8768,-39.4414,1.1795,0.9993,,,,,,,,
55.5906,59.1943,-38.6443,1.1875,0.9905,,,,,,,,
74.5606,77.5089,-39.4479,1.1139,0.9825,,,,,,,,
55.278,52.3295,-39.1073,1.1356,0.9817,,,,,,,,
64.6811,66.988,-38.3671,1.1178,0.9813,,,,,,,,
,,,,,535003,5287,83520,114.25,59.2289,0.0,12200,40.6062
56.1232,58.6953,-39.9633,1.1345,0.9811,,,,,,,,
46.2919,49.5555,-38.9764,1.0867,0.9821,,,,,,,,
61.7123,69.6183,-39.7914,1.1184,0.9871,,,,,,,,
54.8265,56.7111,-38.7296,1.1629,0.9883,,,,,,,,
55.3132,65.9681,-39.2245,1.1087,0.9845,,,,,,,,
,,,,,535575,5292,83600,74.9,60.3018,0.0,12209,65.5232
80.5672,82.0888,-38.6393,1.0938,0.9872,,,,,,,,
57.5902,57.2222,-39.4305,1.1649,0.9905,,,,,,,,
44.7736,45.6003,-39.5812,1.1675,0.9843,,,,,,,,
65.1776,62.5716,-38.8507,1.145,0.9781,,,,,,,,
87.9423,83.3023,-38.7007,1.1415,0.9739,,,,,,,,
,,,,,536039,5297,83680,87.15,57.7987,0.0,12218,47.9589
75.895,90.3962,-39.0409,1.1345,0.9716,,,,,,,,
77.8222,74.8364,-39.9946,1.11,0.9698,,,,,,,,
55.294,64.5041,-38.4038,1.0559,0.9747,,,,,,,,
49.0835,51.3981,-38.8712,1.1156,0.9833,,,,,,,,
46.556,56.5859,-39.2524,1.1839,0.9852,,,,,,,,
64.717,63.918,-39.1053,1.2198,0.9754,,,,,,,,
,,,,,536563,5303,83776,89.9,58.4424,0.0,12229,50.0442
72.2588,70.5163,-38.9692,1.1179,0.9637,,,,,,,,
49.9328,53.351,-39.2164,1.0843,0.9636,,,,,,,,
47.6303,41.5127,-39.5151,1.1361,0.9679,,,,,,,,
58.352,60.8915,-38.8147,1.1315,0.9675,,,,,,,,
68.3152,74.9404,-38.5576,1.1253,0.9671,,,,,,,,
38.9096,42.5935,-39.4141,1.0798,0.9679,,,,,,,,
,,,,,537076,5309,83872,87.35,46.0381,0.0,12238,53.1031
66.203,70.3107,-39.1833,1.1027,0.9744,,,,,,,,
60.3946,61.1815,-39.128,1.1528,0.9781,,,,,,,,
34.5942,43.6145,-39.579,1.1701,0.9741,,,,,,,,
,,,,,537519,5312,83920,81.7,70.543,0.0,12246,56.079
43.9459,42.0347,-39.5849,1.1193,0.9688,,,,,,,,
51.7148,45.4316,-38.7199,1.1407,0.9682,,,,,,,,
62.4034,68.668,-38.9385,1.132,0.9663,,,,,,,,
77.8219,69.7067,-38.974,1.1041,0.9662,,,,,,,,
59.146,56.9671,-39.3992,1.1188,0.9689,,,,,,,,
68.9116,59.9539,-38.3413,1.1504,0.9692,,,,,,,,
,,,,,538104,5318,84016,104.5,62.8253,0.0,12257,53.5537
53.9048,51.5637,-38.4338,1.1119,0.9673,,,,,,,,
63.027,66.611,-37.8064,1.1144,0.9691,,,,,,,,
66.4686,61.5287,-38.4921,1.1284,0.9705,,,,,,,,
62.077,72.1128,-38.357,1.1177,0.9706,,,,,,,,
,,,,,538502,5322,84080,92.5,62.1356,0.0,12267,40.7464
95.3799,89.4469,-37.9639,1.1331,0.9722,,,,,,,,
84.4231,79.9929,-38.6465,1.1324,0.9713,,,,,,,,
75.0768,79.417,-38.6463,1.0901,0.9709,,,,,,,,
43.5597,45.2973,-38.9919,1.0881,0.9775,,,,,,,,
,,,,,539029,5326,84144,148.9,49.5695,0.0,12280,41.3641
56.3772,65.1961,-38.5965,1.1673,0.9812,,,,,,,,
52.9288,65.6501,-38.9226,1.1049,0.9779,,,,,,,,
53.8587,54.285,-38.1353,1.1018,0.9815,,,,,,,,
55.8827,66.1489,-38.3218,1.1547,0.9838,,,,,,,,
107.4176,109.301,-37.6951,1.1589,0.9795,,,,,,,,
56.8646,58.649,-39.2951,1.1392,0.9751,,,,,,,,
,,,,,539574,5332,84240,94.8,60.4203,0.0,12290,53.2027
53.2677,54.3827,-38.6008,1.1444,0.9715,,,,,,,,
73.8904,83.6172,-38.7579,1.1277,0.9681,,,,,,,,
43.5691,53.3179,-38.7052,1.1276,0.968,,,,,,,,
69.5108,62.2318,-38.2117,1.1206,0.9686,,,,,,,,
82.4838,81.0624,-39.1731,1.0886,0.9702,,,,,,,,
106.0115,97.5539,-37.7441,1.0828,0.9763,,,,,,,,
,,,,,540023,5338,84336,103.25,37.3473,0.0,12300,43.044
47.9705,47.0482,-38.5091,1.0791,0.9839,,,,,,,,
53.2552,54.0734,-38.4533,1.0792,0.9932,,,,,,,,
47.4293,50.1497,-38.471,1.1002,1.0024,,,,,,,,
61.4058,53.7288,-38.6618,1.13,1.0069,,,,,,,,
50.8155,59.1144,-38.2407,1.1455,1.0065,,,,,,,,
61.5848,70.5377,-37.9508,1.1075,1.0045,,,,,,,,
,,,,,540524,5344,84432,102.25,71.968,0.0,12311,48.5833
88.4165,91.6136,-38.4493,1.1266,1.0067,,,,,,,,
63.3433,61.0316,-38.2661,1.1727,1.0055,,,,,,,,
48.3762,50.2568,-39.8389,1.1209,0.9993,,,,,,,,
69.6587,68.934,-39.0209,1.0876,1.0007,,,,,,,,
46.637,47.2061,-39.1685,1.0839,1.0077,,,,,,,,
,,,,,541011,5349,84512,102.1,43.1577,0.0,12322,44.8483
77.1302,78.1671,-38.4544,1.0975,1.0147,,,,,,,,
51.0766,51.8058,-38.9595,1.1288,1.0201,,,,,,,,
66.4332,73.8062,-38.8334,1.1431,1.0203,,,,,,,,
56.5607,60.8103,-38.4831,1.1524,1.0174,,,,,,,,
55.1082,62.7539,-38.3933,1.1081,1.014,,,,,,,,
70.6347,67.9976,-38.502,1.0605,1.0187,,,,,,,,
,,,,,541560,5355,84608,93.45,60.7783,0.0,12332,53.5854
47.436,47.9567,-39.325,1.1319,1.027,,,,,,,,
84.4852,73.236,-37.4662,1.1832,1.0262,,,,,,,,
72.9703,72.8983,-38.3641,1.1742,1.0179,,,,,,,,
77.1188,75.7578,-38.8223,1.1125,1.0102,,,,,,,,
80.6429,74.1349,-38.1616,1.0472,1.0134,,,,,,,,
,,,,,542026,5360,84688,98.7,77.8627,0.0,12341,48.73
62.0894,56.3112,-38.7067,1.0795,1.0255,,,,,,,,
64.9472,61.0282,-38.3823,1.1562,1.0315,,,,,,,,
52.0151,61.2658,-38.6307,1.168,1.0281,,,,,,,,
79.9917,85.1003,-38.7791,1.1576,1.0207,,,,,,,,
45.9385,60.1193,-39.0116,1.1588,1.0157,,,,,,,,
85.6825,105.7732,-39.024,1.1519,1.0087,,,,,,,,
,,,,,542554,5366,84784,94.3,73.9492,0.0,12352,51.7238
64.7383,73.5249,-37.4526,1.1027,1.0066,,,,,,,,
59.2588,51.1707,-39.2148,1.1286,1.0081,,,,,,,,
54.8046,65.0762,-38.8482,1.1534,1.0071,,,,,,,,
48.7415,53.886,-38.6364,1.1147,1.0036,,,,,,,,
60.0382,76.493,-38.1266,1.1062,1.0052,,,,,,,,
70.5005,66.0889,-39.1061,1.1166,1.0085,,,,,,,,
54.3237,58.1494,-38.3376,1.1402,1.0102,,,,,,,,
,,,,,543082,5373,84896,104.1,50.2388,0.0,12363,48.4317
61.9226,56.449,-38.4644,1.1522,1.008,,,,,,,,
54.1393,56.492,-39.1773,1.1348,1.004,,,,,,,,
48.7576,54.2353,-38.5275,1.1479,1.0016,,,,,,,,
92.1886,84.3432,-38.4626,1.1219,0.9983,,,,,,,,
68.2963,66.8063,-37.9977,1.0957,0.9994,,,,,,,,
,,,,,543552,5378,84976,94.95,65.6693,0.0,12372,48.8559
58.7253,67.7844,-38.1769,1.1099,1.0039,,,,,,,,
69.4629,68.5016,-38.3069,1.1523,1.0059,,,,,,,,
55.8898,60.9445,-38.5003,1.1151,1.0034,,,,,,,,
65.4248,69.8968,-37.8705,1.0654,1.0068,,,,,,,,
47.1833,43.1201,-39.2264,1.1404,1.0147,,,,,,,,
,,,,,544015,5383,85056,130.95,47.8619,0.0,12385,36.5928
47.867,46.158,-38.8537,1.1737,1.0123,,,,,,,,
56.3215,62.4471,-39.1229,1.1291,1.0063,,,,,,,,
77.0362,74.1746,-37.9823,1.1186,1.0055,,,,,,,,
64.9517,59.7689,-38.4433,1.1269,1.0061,,,,,,,,
70.8801,74.3456,-38.8382,1.1232,1.0062,,,,,,,,
59.0436,61.5656,-37.7491,1.1246,1.0073,,,,,,,,
,,,,,544593,5389,85152,99.5,43.2941,0.0,12396,51.0692
66.2702,65.1916,-38.5857,1.1163,1.008,,,,,,,,
46.8768,46.263,-40.2221,1.1351,1.0088,,,,,,,,
46.6691,43.3689,-38.7643,1.1218,1.0085,,,,,,,,
37.7678,45.2749,-38.9015,1.1141,1.0092,,,,,,,,
64.8281,66.0326,-38.6404,1.1042,1.0113,,,,,,,,
,,,,,545069,5394,85232,86.9,72.5899,0.0,12405,53.8892
58.444,59.5103,-38.8101,1.1025,1.0156,,,,,,,,
56.7348,55.568,-38.8944,1.1302,1.0197,,,,,,,,
86.5051,78.4009,-38.4143,1.1095,1.021,,,,,,,,
79.1306,89.9209,-38.5157,1.1615,1.0218,,,,,,,,
45.1091,47.0671,-39.13,1.1371,1.0169,,,,,,,,
,,,,,545525,5399,85312,89.55,65.511,0.0,12414,49.1011
33.9113,36.7727,-39.1064,1.1199,1.0148,,,,,,,,
81.1042,89.2755,-38.618,1.1374,1.0151,,,,,,,,
51.831,58.5212,-38.1029,1.1408,1.0133,,,,,,,,
35.8119,45.675,-39.1928,1.1386,1.0098,,,,,,,,
51.8542,50.3617,-38.1347,1.1193,1.0085,,,,,,,,
79.2395,75.859,-38.0562,1.1201,1.0094,,,,,,,,
,,,,,546083,5405,85408,98.05,48.2938,0.0,12425,52.2147
67.7585,68.4217,-38.7402,1.1328,1.0103,,,,,,,,
59.2817,59.7859,-38.406,1.1355,1.0098,,,,,,,,
70.6395,66.9473,-39.013,1.1369,1.0073,,,,,,,,
58.785,57.9644,-38.4383,1.1178,1.0064,,,,,,,,
,,,,,546504,5409,85472,101.3,51.1156,0.0,12435,41.9883
67.9269,60.8579,-38.5521,1.1314,1.0065,,,,,,,,
73.0848,77.3377,-38.7124,1.1517,1.0053,,,,,,,,
45.9528,45.0124,-39.1541,1.1358,1.001,,,,,,,,
32.1996,33.0037,-39.2665,1.0855,1.0001,,,,,,,,
51.8015,54.0826,-37.8069,1.1213,1.006,,,,,,,,
41.1635,45.296,-38.9443,1.1394,1.0078,,,,,,,,
56.3612,61.7339,-38.57,1.133,1.0058,,,,,,,,
,,,,,547053,5416,85584,111.3,66.059,0.0,12446,49.9996
55.3664,56.3788,-39.2016,1.1608,1.0027,,,,,,,,
58.815,58.3709,-38.336,1.1246,0.9984,,,,,,,,
75.1789,80.2418,-38.4956,1.1424,0.9971,,,,,,,,
58.7286,58.9801,-39.3305,1.1542,0.9939,,,,,,,,
66.5443,75.957,-38.2736,1.14,0.9885,,,,,,,,
,,,,,547563,5421,85664,102.5,63.8315,0.0,12457,47.4103
54.2232,50.8423,-39.2855,1.0894,0.9871,,,,,,,,
44.1684,39.8644,-37.9573,1.1308,0.9914,,,,,,,,
44.9092,43.7435,-38.614,1.0709,0.9941,,,,,,,,
32.9741,30.7017,-39.2539,1.0472,1.0052,,,,,,,,
49.3397,51.5974,-39.0785,1.1012,1.0188,,,,,,,,
,,,,,548067,5426,85744,96.9,55.8377,0.0,12467,49.4559
58.7182,61.9348,-39.0019,1.1144,1.0254,,,,,,,,
71.4911,81.6459,-38.6073,1.157,1.0271,,,,,,,,
42.0682,43.4163,-38.603,1.1398,1.023,,,,,,,,
61.226,65.5728,-38.4273,1.1652,1.0192,,,,,,,,
58.5744,62.0521,-38.1917,1.1186,1.0126,,,,,,,,
,,,,,548563,5431,85824,88.7,55.7031,0.0,12476,54.6198
58.3525,64.2596,-38.3692,1.0969,1.0141,,,,,,,,
77.6891,71.2252,-39.2509,1.1404,1.0172,,,,,,,,
43.8892,39.3533,-38.2116,1.09,1.0184,,,,,,,,
58.494,59.1009,-39.2803,1.0873,1.024,,,,,,,,
,,,,,549000,5435,85888,110.2,67.1893,0.0,12487,38.5138
45.2736,39.0218,-38.3039,1.1146,1.0324,,,,,,,,
58.2721,59.0257,-38.1404,1.1396,1.0348,,,,,,,,
66.5331,66.8182,-38.3437,1.1143,1.0336,,,,,,,,
52.0022,60.4889,-38.2882,1.0978,1.0376,,,,,,,,
60.8738,56.5243,-39.0034,1.1572,1.0402,,,,,,,,
67.4986,66.5932,-38.6186,1.1662,1.0345,,,,,,,,
,,,,,549517,5441,85984,81.0,49.9291,0.0,12496,56.2874
59.0401,61.4656,-37.9713,1.155,1.0272,,,,,,,,
41.651,44.5471,-38.075,1.1611,1.0202,,,,,,,,
47.2567,51.8577,-38.3808,1.1305,1.0141,,,,,,,,
58.2065,65.4166,-39.4561,1.1558,1.011,,,,,,,,
81.2393,89.7357,-38.0229,1.1359,1.0059,,,,,,,,
64.9392,81.6507,-38.5845,1.1284,1.0044,,,,,,,,
,,,,,550048,5447,86080,100.75,43.811,0.0,12507,52.406
80.6327,81.3911,-37.7349,1.1316,1.0027,,,,,,,,
75.0761,77.1773,-38.1243,1.1292,1.002,,,,,,,,
57.4915,69.7264,-38.6916,1.1272,1.0015,,,,,,,,
41.2811,39.1389,-38.3457,1.1718,1.0,,,,,,,,
60.3166,70.3915,-38.5884,1.1452,0.993,,,,,,,,
,,,,,550586,5452,86160,85.2,56.7668,0.0,12517,52.6441
59.2058,71.3403,-38.4965,1.1248,0.9891,,,,,,,,
